,Year-Rank,Movie,Year,Imdb,Metascore,Votes,Genre,Runtime,Cert,Gross,Director,Stars,n_imdb
930,21,House of Sand and Fog,2003,7.6,71,60709.0,"
Crime, Drama            ",126 min,R,13005485.0,Vadim Perelman,"['Jennifer Connelly', 'Ben Kingsley', 'Ron Eldard', 'Frances Fisher']",76.0
931,22,My Life Without Me,2003,7.6,57,22738.0,"
Drama, Romance            ",106 min,R,395592.0,Isabel Coixet,"['Sarah Polley', 'Scott Speedman', 'Mark Ruffalo', 'Leonor Watling']",76.0
932,23,Politiki kouzina,2003,7.6,48,11644.0,"
Comedy, Drama            ",108 min,-,11644.0,Tassos Boulmetis,"['Georges Corraface', 'Ieroklis Michaelidis', 'Renia Louizidou', 'Tamer Karadagli']",76.0
933,24,Ruang rak noi nid mahasan,2003,7.6,73,10333.0,"
Comedy, Drama, Romance            ",112 min,R,31747.0,Pen-Ek Ratanaruang,"['Tadanobu Asano', 'Sinitta Boonyasak', 'Takashi Miike', 'Laila Boonyasak']",76.0
934,25,X2,2003,7.5,68,464067.0,"
Action, Adventure, Sci-Fi            ",134 min,PG-13,214949694.0,Bryan Singer,"['Patrick Stewart', 'Hugh Jackman', 'Halle Berry', 'Ian McKellen']",75.0
935,26,Open Range,2003,7.5,67,60178.0,"
Action, Drama, Romance            ",139 min,R,58331254.0,Kevin Costner,"['Kevin Costner', 'Robert Duvall', 'Diego Luna', 'Abraham Benrubi']",75.0
936,27,American Splendor,2003,7.5,90,44814.0,"
Biography, Comedy, Drama            ",101 min,R,6003587.0,Shari Springer Berman,"['Paul Giamatti', 'Shari Springer Berman', 'Harvey Pekar', 'Chris Ambrose']",75.0
937,28,Master and Commander: The Far Side of the World,2003,7.4,81,185297.0,"
Action, Adventure, Drama            ",138 min,PG-13,93927920.0,Peter Weir,"['Russell Crowe', 'Paul Bettany', 'Billy Boyd', ""James D'Arcy""]",74.0
938,29,Identity,2003,7.3,64,202773.0,"
Mystery, Thriller            ",90 min,A,52159536.0,James Mangold,"['John Cusack', 'Ray Liotta', 'Amanda Peet', 'John Hawkes']",73.0
939,30,Monster,2003,7.3,74,120606.0,"
Biography, Crime, Drama            ",109 min,R,34469210.0,Patty Jenkins,"['Charlize Theron', 'Christina Ricci', 'Bruce Dern', 'Lee Tergesen']",73.0
940,31,Seabiscuit,2003,7.3,72,61966.0,"
Drama, History, Sport            ",140 min,PG-13,120277854.0,Gary Ross,"['Tobey Maguire', 'Jeff Bridges', 'Elizabeth Banks', 'Chris Cooper']",73.0
941,32,Matchstick Men,2003,7.3,61,115686.0,"
Comedy, Crime, Drama            ",116 min,PG-13,36906460.0,Ridley Scott,"['Nicolas Cage', 'Alison Lohman', 'Sam Rockwell', 'Bruce Altman']",73.0
942,33,A Mighty Wind,2003,7.3,81,23896.0,"
Comedy, Music            ",91 min,PG-13,17508936.0,Christopher Guest,"['Christopher Guest', 'Eugene Levy', 'Michael McKean', 'Harry Shearer']",73.0
943,34,The Dreamers,2003,7.2,62,96372.0,"
Drama, Romance            ",115 min,NC-17,2531462.0,Bernardo Bertolucci,"['Michael Pitt', 'Louis Garrel', 'Eva Green', 'Anna Chancellor']",72.0
944,35,The Matrix Reloaded,2003,7.2,62,464809.0,"
Action, Sci-Fi            ",138 min,A,281492479.0,Lana Wachowski,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving']",72.0
945,36,Cold Mountain,2003,7.2,73,129119.0,"
Adventure, Drama, History            ",154 min,R,95636509.0,Anthony Minghella,"['Jude Law', 'Nicole Kidman', 'Renée Zellweger', 'Eileen Atkins']",72.0
946,37,Elephant,2003,7.2,70,78339.0,"
Crime, Drama, Thriller            ",81 min,R,1227000.0,Gus Van Sant,"['Elias McConnell', 'Alex Frost', 'Eric Deulen', 'John Robinson']",72.0
947,38,Ong-bak,2003,7.2,69,66030.0,"
Action, Crime, Thriller            ",108 min,R,4560061.0,Prachya Pinkaew,"['Tony Jaa', 'Petchtai Wongkamlao', 'Pumwaree Yodkamol', 'Suchao Pongwilai']",72.0
948,39,11:14,2003,7.2,65,41120.0,"
Crime, Drama, Horror            ",86 min,R,41120.0,Greg Marcks,"['Henry Thomas', 'Colin Hanks', 'Ben Foster', 'Patrick Swayze']",72.0
949,40,Shattered Glass,2003,7.2,73,31119.0,"
Drama, History            ",94 min,PG-13,2220008.0,Billy Ray,"['Hayden Christensen', 'Chloë Sevigny', 'Steve Zahn', 'Peter Sarsgaard']",72.0
950,41,The School of Rock,2003,7.1,82,235596.0,"
Comedy, Music            ",108 min,PG-13,81261177.0,Richard Linklater,"['Jack Black', 'Mike White', 'Joan Cusack', 'Adam Pascal']",71.0
951,42,Old School,2003,7.1,54,199737.0,"
Comedy            ",88 min,R,75585093.0,Todd Phillips,"['Luke Wilson', 'Vince Vaughn', 'Will Ferrell', 'Jeremy Piven']",71.0
952,43,Runaway Jury,2003,7.1,61,83735.0,"
Crime, Drama, Thriller            ",127 min,PG-13,49443628.0,Gary Fleder,"['John Cusack', 'Rachel Weisz', 'Gene Hackman', 'Dustin Hoffman']",71.0
953,44,Bad Santa,2003,7.1,70,123407.0,"
Comedy, Crime, Drama            ",91 min,R,60060328.0,Terry Zwigoff,"['Billy Bob Thornton', 'Bernie Mac', 'Lauren Graham', 'John Ritter']",71.0
954,45,Coffee and Cigarettes,2003,7.1,65,53394.0,"
Comedy, Drama, Music            ",95 min,UA,1971135.0,Jim Jarmusch,"['Bill Murray', 'Tom Waits', 'Roberto Benigni', 'RZA']",71.0
955,46,Pieces of April,2003,7.1,70,18954.0,"
Comedy, Drama            ",80 min,PG-13,2528664.0,Peter Hedges,"['Katie Holmes', 'Oliver Platt', 'Patricia Clarkson', 'Derek Luke']",71.0
956,47,Latter Days,2003,7.1,45,15852.0,"
Comedy, Drama, Romance            ",107 min,R,819939.0,C. Jay Cox,"['Wes Ramsey', 'Steve Sandvoss', 'Mary Kay Place', 'Amber Benson']",71.0
957,48,The United States of Leland,2003,7.1,37,21530.0,"
Drama            ",108 min,R,343816.0,Matthew Ryan Hoge,"['Ryan Gosling', 'Don Cheadle', 'Kevin Spacey', 'Chris Klein']",71.0
958,1,Eternal Sunshine of the Spotless Mind,2004,8.3,89,790311.0,"
Drama, Romance, Sci-Fi            ",108 min,A,34400301.0,Michel Gondry,"['Jim Carrey', 'Kate Winslet', 'Tom Wilkinson', 'Gerry Robert Byrne']",83.0
959,2,Million Dollar Baby,2004,8.1,86,566232.0,"
Drama, Sport            ",132 min,UA,100492203.0,Clint Eastwood,"['Hilary Swank', 'Clint Eastwood', 'Morgan Freeman', 'Jay Baruchel']",81.0
960,3,Hotel Rwanda,2004,8.1,79,304511.0,"
Biography, Drama, History            ",121 min,PG-13,23530892.0,Terry George,"['Don Cheadle', 'Sophie Okonedo', 'Joaquin Phoenix', 'Xolani Mali']",81.0
961,4,Before Sunset,2004,8.1,90,198811.0,"
Drama, Romance            ",80 min,R,5792822.0,Richard Linklater,"['Ethan Hawke', 'Julie Delpy', 'Vernon Dobtcheff', 'Louise Lemoine Torrès']",81.0
962,5,Lakposhtha parvaz mikonand,2004,8.1,85,15638.0,"
Drama, War            ",98 min,PG-13,256822.0,Bahman Ghobadi,"['Soran Ebrahim', 'Avaz Latif', 'Saddam Hossein Feysal', 'Hiresh Feysal Rahman']",81.0
963,6,The Incredibles,2004,8.0,90,567846.0,"
Animation, Action, Adventure            ",115 min,U,261441092.0,Brad Bird,"['Craig T. Nelson', 'Samuel L. Jackson', 'Holly Hunter', 'Jason Lee']",80.0
964,7,Kill Bill: Vol. 2,2004,8.0,83,588209.0,"
Action, Crime, Thriller            ",137 min,R,66208183.0,Quentin Tarantino,"['Uma Thurman', 'David Carradine', 'Michael Madsen', 'Daryl Hannah']",80.0
965,8,Gegen die Wand,2004,8.0,78,45852.0,"
Drama, Romance            ",121 min,R,45852.0,Fatih Akin,"['Birol Ünel', 'Sibel Kekilli', 'Güven Kiraç', 'Zarah Jane McKenzie']",80.0
966,9,The Notebook,2004,7.9,53,455097.0,"
Drama, Romance            ",123 min,PG-13,81001787.0,Nick Cassavetes,"['Gena Rowlands', 'James Garner', 'Rachel McAdams', 'Ryan Gosling']",79.0
967,10,Harry Potter and the Prisoner of Azkaban,2004,7.9,82,461081.0,"
Adventure, Family, Fantasy            ",142 min,U,249358727.0,Alfonso Cuarón,"['Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Richard Griffiths']",79.0
968,11,Shaun of the Dead,2004,7.9,76,452323.0,"
Comedy, Horror            ",99 min,R,13542874.0,Edgar Wright,"['Simon Pegg', 'Nick Frost', 'Kate Ashfield', 'Lucy Davis']",79.0
969,12,Inside I'm Dancing,2004,7.9,59,13011.0,"
Comedy, Drama            ",104 min,R,21864.0,Damien O'Donnell,"['James McAvoy', 'Steven Robertson', 'Romola Garai', 'Alan King']",79.0
970,13,Crash,2004,7.8,69,392765.0,"
Crime, Drama, Thriller            ",112 min,A,54580300.0,Paul Haggis,"['Don Cheadle', 'Sandra Bullock', 'Thandie Newton', 'Karina Arroyave']",78.0
971,14,The Bourne Supremacy,2004,7.8,73,396388.0,"
Action, Thriller            ",108 min,A,176241941.0,Paul Greengrass,"['Matt Damon', 'Franka Potente', 'Joan Allen', 'Brian Cox']",78.0
972,15,Dear Frankie,2004,7.8,63,20063.0,"
Drama, Romance            ",105 min,PG-13,1340891.0,Shona Auerbach,"['Emily Mortimer', 'Jack McElhone', 'Gerard Butler', 'Mary Riggans']",78.0
973,16,The Machinist,2004,7.7,61,320087.0,"
Drama, Thriller            ",101 min,R,1082715.0,Brad Anderson,"['Christian Bale', 'Jennifer Jason Leigh', 'Aitana Sánchez-Gijón', 'John Sharian']",77.0
974,17,Man on Fire,2004,7.7,47,298003.0,"
Action, Crime, Drama            ",146 min,R,77911774.0,Tony Scott,"['Denzel Washington', 'Christopher Walken', 'Dakota Fanning', 'Radha Mitchell']",77.0
975,18,The Butterfly Effect,2004,7.7,30,407013.0,"
Sci-Fi, Thriller            ",113 min,R,57938693.0,Eric Bress,"['Ashton Kutcher', 'Amy Smart', 'Melora Walters', 'Elden Henson']",77.0
976,19,Finding Neverland,2004,7.7,67,187681.0,"
Biography, Drama, Family            ",106 min,PG,51680613.0,Marc Forster,"['Johnny Depp', 'Kate Winslet', 'Julie Christie', 'Radha Mitchell']",77.0
977,20,Dead Man's Shoes,2004,7.7,52,44736.0,"
Crime, Drama, Thriller            ",90 min,-,6013.0,Shane Meadows,"['Paddy Considine', 'Gary Stretch', 'Toby Kebbell', 'Stuart Wolfenden']",77.0
978,21,Ray,2004,7.7,73,123745.0,"
Biography, Drama, Music            ",152 min,A,75331600.0,Taylor Hackford,"['Jamie Foxx', 'Regina King', 'Kerry Washington', 'Clifton Powell']",77.0
979,22,Mysterious Skin,2004,7.7,73,61655.0,"
Drama, Mystery, Thriller            ",105 min,Unrated,697181.0,Gregg Araki,"['Brady Corbet', 'Joseph Gordon-Levitt', 'Elisabeth Shue', 'Chase Ellison']",77.0
980,23,Vera Drake,2004,7.7,83,21914.0,"
Crime, Drama            ",125 min,R,3753806.0,Mike Leigh,"['Imelda Staunton', 'Jim Broadbent', 'Heather Craney', 'Richard Graham']",77.0
981,24,Saw,2004,7.6,46,341644.0,"
Horror, Mystery, Thriller            ",103 min,R,56000369.0,James Wan,"['Cary Elwes', 'Leigh Whannell', 'Danny Glover', 'Ken Leung']",76.0
982,25,Innocence,2004,7.6,66,32636.0,"
Animation, Drama, Sci-Fi            ",100 min,PG-13,1043896.0,Mamoru Oshii,"['Akio Ôtsuka', 'Atsuko Tanaka', 'Tamio Ohki', 'Kôichi Yamadera']",76.0
983,26,The Aviator,2004,7.5,77,298305.0,"
Biography, Drama, History            ",170 min,UA,102608827.0,Martin Scorsese,"['Leonardo DiCaprio', 'Cate Blanchett', 'Kate Beckinsale', 'John C. Reilly']",75.0
984,27,Collateral,2004,7.5,71,326434.0,"
Crime, Drama, Thriller            ",120 min,A,101005703.0,Michael Mann,"['Tom Cruise', 'Jamie Foxx', 'Jada Pinkett Smith', 'Mark Ruffalo']",75.0
985,28,Sideways,2004,7.5,94,165698.0,"
Comedy, Drama, Romance            ",127 min,R,71503593.0,Alexander Payne,"['Paul Giamatti', 'Thomas Haden Church', 'Virginia Madsen', 'Sandra Oh']",75.0
986,29,Garden State,2004,7.5,67,198883.0,"
Comedy, Drama, Romance            ",102 min,R,26782316.0,Zach Braff,"['Zach Braff', 'Peter Sarsgaard', 'Natalie Portman', 'Ian Holm']",75.0
987,30,Miracle,2004,7.5,68,41868.0,"
Biography, Drama, History            ",135 min,PG,64378093.0,Gavin O'Connor,"['Kurt Russell', 'Patricia Clarkson', 'Nathan West', 'Noah Emmerich']",75.0
988,31,Maria Full of Grace,2004,7.5,87,32305.0,"
Crime, Drama            ",101 min,R,6517198.0,Joshua Marston,"['Catalina Sandino Moreno', 'Guilied Lopez', 'Orlando Tobón', 'Virgina Ariza']",75.0
989,32,Die fetten Jahre sind vorbei,2004,7.5,68,29117.0,"
Drama, Romance            ",127 min,R,175493.0,Hans Weingartner,"['Daniel Brühl', 'Julia Jentsch', 'Stipe Erceg', 'Burghart Klaußner']",75.0
990,33,Layer Cake,2004,7.4,73,147885.0,"
Crime, Drama, Thriller            ",105 min,R,2338695.0,Matthew Vaughn,"['Daniel Craig', 'Sienna Miller', 'Michael Gambon', 'Tom Hardy']",74.0
991,34,It's All Gone Pete Tong,2004,7.4,56,18074.0,"
Biography, Comedy, Drama            ",90 min,R,120620.0,Michael Dowse,"['Paul Kaye', 'Beatriz Batarda', 'Kate Magowan', 'Mike Wilmot']",74.0
992,35,Spider-Man 2,2004,7.3,83,479552.0,"
Action, Adventure, Sci-Fi            ",127 min,U,373585825.0,Sam Raimi,"['Tobey Maguire', 'Kirsten Dunst', 'Alfred Molina', 'James Franco']",73.0
993,36,The Phantom of the Opera,2004,7.3,40,107009.0,"
Drama, Musical, Romance            ",143 min,PG-13,51268815.0,Joel Schumacher,"['Gerard Butler', 'Emmy Rossum', 'Patrick Wilson', 'Miranda Richardson']",73.0
994,37,Closer,2004,7.3,65,185442.0,"
Drama, Romance            ",104 min,R,33987757.0,Mike Nichols,"['Natalie Portman', 'Jude Law', 'Clive Owen', 'Julia Roberts']",73.0
995,38,Dawn of the Dead,2004,7.3,59,214988.0,"
Action, Horror, Thriller            ",101 min,R,59020957.0,Zack Snyder,"['Sarah Polley', 'Ving Rhames', 'Mekhi Phifer', 'Jake Weber']",73.0
996,39,The Terminal,2004,7.3,55,351484.0,"
Comedy, Drama, Romance            ",128 min,PG-13,77872883.0,Steven Spielberg,"['Tom Hanks', 'Catherine Zeta-Jones', 'Chi McBride', 'Stanley Tucci']",73.0
997,40,Friday Night Lights,2004,7.3,70,52779.0,"
Action, Drama, Sport            ",118 min,PG-13,61188085.0,Peter Berg,"['Billy Bob Thornton', 'Jay Hernandez', 'Derek Luke', 'Lucas Black']",73.0
998,41,The Life Aquatic with Steve Zissou,2004,7.3,62,160569.0,"
Adventure, Comedy, Drama            ",119 min,R,24006726.0,Wes Anderson,"['Bill Murray', 'Owen Wilson', 'Anjelica Huston', 'Cate Blanchett']",73.0
999,42,Mean Creek,2004,7.3,74,28721.0,"
Crime, Drama            ",90 min,R,603951.0,Jacob Estes,"['Rory Culkin', 'Ryan Kelley', 'Scott Mechlowicz', 'Trevor Morgan']",73.0
1000,43,Troy,2004,7.2,56,435637.0,"
Drama, History, Romance            ",163 min,R,133378256.0,Wolfgang Petersen,"['Brad Pitt', 'Eric Bana', 'Orlando Bloom', 'Julian Glover']",72.0
1001,44,Shrek 2,2004,7.2,75,362903.0,"
Animation, Adventure, Comedy            ",93 min,PG,436471036.0,Andrew Adamson,"['Mike Myers', 'Eddie Murphy', 'Cameron Diaz', 'Julie Andrews']",72.0
1002,1,Batman Begins,2005,8.3,70,1146432.0,"
Action, Adventure            ",140 min,UA,206852432.0,Christopher Nolan,"['Christian Bale', 'Michael Caine', 'Ken Watanabe', 'Liam Neeson']",83.0
1003,2,V for Vendetta,2005,8.2,62,920866.0,"
Action, Drama, Sci-Fi            ",132 min,A,70511035.0,James McTeigue,"['Hugo Weaving', 'Natalie Portman', 'Rupert Graves', 'Stephen Rea']",82.0
1004,3,Sin City,2005,8.0,74,704863.0,"
Crime, Thriller            ",124 min,R,74103820.0,Frank Miller,"['Mickey Rourke', 'Clive Owen', 'Bruce Willis', 'Jessica Alba']",80.0
1005,4,Cinderella Man,2005,8.0,69,162806.0,"
Biography, Drama, Sport            ",144 min,PG-13,61649911.0,Ron Howard,"['Russell Crowe', 'Renée Zellweger', 'Craig Bierko', 'Paul Giamatti']",80.0
1006,5,C.R.A.Z.Y.,2005,8.0,81,29648.0,"
Comedy, Drama            ",127 min,-,29648.0,Jean-Marc Vallée,"['Michel Côté', 'Marc-André Grondin', 'Danielle Proulx', 'Émile Vallée']",80.0
1007,6,Moartea domnului Lãzãrescu,2005,8.0,86,11800.0,"
Drama            ",153 min,R,79943.0,Cristi Puiu,"['Doru Ana', 'Monica Barladeanu', 'Alina Berzunteanu', 'Dorian Boguta']",80.0
1008,7,Serenity,2005,7.9,74,263652.0,"
Action, Adventure, Sci-Fi            ",119 min,PG-13,25514517.0,Joss Whedon,"['Nathan Fillion', 'Gina Torres', 'Chiwetel Ejiofor', 'Alan Tudyk']",79.0
1009,8,Walk the Line,2005,7.9,72,206575.0,"
Biography, Drama, Music            ",136 min,PG-13,119519402.0,James Mangold,"['Joaquin Phoenix', 'Reese Witherspoon', 'Ginnifer Goodwin', 'Robert Patrick']",79.0
1010,9,Pride & Prejudice,2005,7.8,82,222087.0,"
Drama, Romance            ",129 min,PG,38405088.0,Joe Wright,"['Keira Knightley', 'Matthew Macfadyen', 'Brenda Blethyn', 'Donald Sutherland']",78.0
1011,10,The World's Fastest Indian,2005,7.8,68,47976.0,"
Biography, Drama, Sport            ",127 min,PG-13,5128124.0,Roger Donaldson,"['Anthony Hopkins', 'Diane Ladd', 'Iain Rea', 'Tessa Mitchell']",78.0
1012,11,Joyeux Noël,2005,7.8,70,24682.0,"
Drama, History, Music            ",116 min,PG-13,1054361.0,Christian Carion,"['Diane Kruger', 'Benno Fürmann', 'Guillaume Canet', 'Natalie Dessay']",78.0
1013,12,Harry Potter and the Goblet of Fire,2005,7.7,81,461578.0,"
Adventure, Family, Fantasy            ",157 min,UA,290013036.0,Mike Newell,"['Daniel Radcliffe', 'Emma Watson', 'Rupert Grint', 'Eric Sykes']",77.0
1014,13,Brokeback Mountain,2005,7.7,87,290382.0,"
Drama, Romance            ",134 min,A,83043761.0,Ang Lee,"['Jake Gyllenhaal', 'Heath Ledger', 'Michelle Williams', 'Randy Quaid']",77.0
1015,14,Shooting Dogs,2005,7.7,71,10399.0,"
Drama, History, War            ",115 min,R,10399.0,Michael Caton-Jones,"['John Hurt', 'Hugh Dancy', 'Dominique Horwitz', 'Louis Mahoney']",77.0
1016,15,Star Wars: Episode III - Revenge of the Sith,2005,7.6,68,614663.0,"
Action, Adventure, Fantasy            ",140 min,PG-13,380262555.0,George Lucas,"['Hayden Christensen', 'Natalie Portman', 'Ewan McGregor', 'Samuel L. Jackson']",76.0
1017,16,Kiss Kiss Bang Bang,2005,7.6,72,197526.0,"
Action, Comedy, Crime            ",103 min,R,4243756.0,Shane Black,"['Robert Downey Jr.', 'Val Kilmer', 'Michelle Monaghan', 'Corbin Bernsen']",76.0
1018,17,Munich,2005,7.6,74,194069.0,"
Drama, History, Thriller            ",164 min,A,47403685.0,Steven Spielberg,"['Eric Bana', 'Daniel Craig', 'Marie-Josée Croze', 'Ciarán Hinds']",76.0
1019,18,Match Point,2005,7.6,72,186369.0,"
Drama, Romance, Thriller            ",124 min,R,23089926.0,Woody Allen,"['Scarlett Johansson', 'Jonathan Rhys Meyers', 'Emily Mortimer', 'Matthew Goode']",76.0
1020,19,Lord of War,2005,7.6,62,271253.0,"
Crime, Drama, Thriller            ",122 min,R,24149632.0,Andrew Niccol,"['Nicolas Cage', 'Ethan Hawke', 'Jared Leto', 'Bridget Moynahan']",76.0
1021,20,Thank You for Smoking,2005,7.6,71,203233.0,"
Comedy, Drama            ",92 min,R,24792061.0,Jason Reitman,"['Aaron Eckhart', 'Cameron Bright', 'Maria Bello', 'Joan Lunden']",76.0
1022,21,Chinjeolhan geumjassi,2005,7.6,75,62224.0,"
Crime, Drama, Thriller            ",115 min,R,211667.0,Chan-wook Park,"['Yeong-ae Lee', 'Min-sik Choi', 'Shi-hoo Kim', 'Yea-young Kwon']",76.0
1023,22,Little Manhattan,2005,7.6,52,20732.0,"
Comedy, Family, Romance            ",84 min,PG,384924.0,Mark Levin,"['Josh Hutcherson', 'Charlotte Ray Rosenberg', 'Bradley Whitford', 'Cynthia Nixon']",76.0
1024,23,Hooligans,2005,7.5,55,130814.0,"
Crime, Drama, Sport            ",109 min,R,344095.0,Lexi Alexander,"['Elijah Wood', 'Charlie Hunnam', 'Claire Forlani', 'Marc Warren']",75.0
1025,24,A History of Violence,2005,7.5,81,205777.0,"
Drama, Thriller            ",96 min,R,31493782.0,David Cronenberg,"['Viggo Mortensen', 'Maria Bello', 'Ed Harris', 'William Hurt']",75.0
1026,25,The Curse of the Were-Rabbit,2005,7.5,87,111437.0,"
Animation, Adventure, Comedy            ",85 min,-,56110897.0,Steve Box,"['Peter Sallis', 'Helena Bonham Carter', 'Ralph Fiennes', 'Peter Kay']",75.0
1027,26,"Good Night, and Good Luck.",2005,7.5,80,88841.0,"
Biography, Drama, History            ",93 min,PG,31501218.0,George Clooney,"['David Strathairn', 'George Clooney', 'Patricia Clarkson', 'Jeff Daniels']",75.0
1028,27,The Greatest Game Ever Played,2005,7.5,55,25047.0,"
Biography, Drama, History            ",120 min,PG,15331289.0,Bill Paxton,"['Shia LaBeouf', 'Stephen Dillane', 'Elias Koteas', 'James Paxton']",75.0
1029,28,Everything Is Illuminated,2005,7.5,58,54108.0,"
Comedy, Drama            ",106 min,PG-13,1705595.0,Liev Schreiber,"['Elijah Wood', 'Eugene Hutz', 'Boris Lyoskin', 'Jonathan Safran Foer']",75.0
1030,29,Paradise Now,2005,7.5,71,21058.0,"
Crime, Drama, Thriller            ",90 min,PG-13,1452402.0,Hany Abu-Assad,"['Kais Nashif', 'Ali Suliman', 'Lubna Azabal', 'Hamza Abu-Aiaash']",75.0
1031,30,The Secret Life of Words,2005,7.5,68,11113.0,"
Drama, Romance            ",115 min,-,20023.0,Isabel Coixet,"['Sarah Polley', 'Tim Robbins', 'Sverre Anker Ousdal', 'Javier Cámara']",75.0
1032,31,Corpse Bride,2005,7.4,83,216184.0,"
Animation, Drama, Family            ",77 min,PG,53359111.0,Tim Burton,"['Johnny Depp', 'Helena Bonham Carter', 'Emily Watson', 'Tracey Ullman']",74.0
1033,32,Brick,2005,7.4,72,92901.0,"
Action, Crime, Drama            ",110 min,R,2060589.0,Rian Johnson,"['Joseph Gordon-Levitt', 'Lukas Haas', 'Emilie de Ravin', 'Meagan Good']",74.0
1034,33,The Constant Gardener,2005,7.4,82,122353.0,"
Drama, Mystery, Romance            ",129 min,R,33579797.0,Fernando Meirelles,"['Ralph Fiennes', 'Rachel Weisz', 'Danny Huston', 'Hubert Koundé']",74.0
1035,34,Memoirs of a Geisha,2005,7.4,54,128937.0,"
Drama, Romance            ",145 min,PG-13,57490508.0,Rob Marshall,"['Ziyi Zhang', 'Ken Watanabe', 'Michelle Yeoh', 'Suzuka Ohgo']",74.0
1036,35,Capote,2005,7.4,88,113722.0,"
Biography, Crime, Drama            ",114 min,R,28747570.0,Bennett Miller,"['Philip Seymour Hoffman', 'Clifton Collins Jr.', 'Catherine Keener', 'Allie Mickelson']",74.0
1037,36,Hustle & Flow,2005,7.4,68,36047.0,"
Crime, Drama, Music            ",116 min,R,22201636.0,Craig Brewer,"['Terrence Howard', 'Ludacris', 'Anthony Anderson', 'Taryn Manning']",74.0
1038,37,The Squid and the Whale,2005,7.4,82,67851.0,"
Comedy, Drama            ",81 min,R,7362100.0,Noah Baumbach,"['Owen Kline', 'Jeff Daniels', 'Laura Linney', 'Jesse Eisenberg']",74.0
1039,38,The Proposition,2005,7.4,73,46322.0,"
Crime, Drama, Western            ",104 min,R,1900725.0,John Hillcoat,"['Ray Winstone', 'Guy Pearce', 'Emily Watson', 'Richard Wilson']",74.0
